Year,Action Type,Details,Capital Cost (EUR),Operating Cost (EUR),Location X,Location Y,Generator Type,Power Output (MW),Efficiency,CO2 Output (tonnes),Operation Percentage,Lifespan (years),Previous State,Impact Description
2029,Add Generator,"OffshoreWind",1629012.50,81450.62,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2029,Add Generator,"DomesticSolar",7480.52,149.61,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2029,Add Generator,"BatteryStorage",328050000.00,6561000.00,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2029,Add Generator,"DomesticSolar",7480.52,149.61,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2029,Add Generator,"Nuclear",5203020050.00,260151.00,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2029,Add Generator,"OnshoreWind",885292.81,44264.64,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2029,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2030,Add Generator,"OnshoreWind",858734.03,42936.70,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2030,Add Generator,"UtilitySolar",659081.52,9886.22,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2030,Add Generator,"CoalPlant",2433305804.80,182497.94,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2030,Add Generator,"BatteryStorage",295245000.00,5904900.00,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2030,Add Generator,"OffshoreWind",1547561.87,77378.09,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2030,Add Generator,"PumpedStorage",2102020100.20,42040.40,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2031,Add Generator,"HydroDam",3091132528.18,61822.65,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2031,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2031,Add Generator,"OnshoreWind",832972.00,41648.60,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2031,Add Generator,"GasCombinedCycle",1126162419.26,112616.24,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2031,Add Generator,"UtilitySolar",606355.00,9095.33,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2031,Add Generator,"WaveEnergy",464404086.78,116101.02,0.0,0.0,"WaveEnergy",100.00,1.060,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2031,Add Generator,"OffshoreWind",1470183.78,73509.19,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2031,Add Generator,"WaveEnergy",464404086.78,116101.02,0.0,0.0,"WaveEnergy",100.00,1.060,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2031,Add Generator,"OnshoreWind",832972.00,41648.60,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2031,Add Generator,"BatteryStorage",265720500.00,5314410.00,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2031,Add Generator,"OnshoreWind",832972.00,41648.60,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2032,Add Generator,"WaveEnergy",408675596.37,102168.90,0.0,0.0,"WaveEnergy",100.00,1.070,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2033,Add Generator,"DomesticSolar",5595.82,111.92,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2033,Add Generator,"BatteryStorage",215233605.00,4304672.10,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2033,Add Generator,"OnshoreWind",783743.36,39187.17,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2033,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2033,Add Generator,"TidalGenerator",645700815.00,86093.44,0.0,0.0,"TidalGenerator",200.00,1.080,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2033,Add Generator,"GasCombinedCycle",1171659381.00,117165.94,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2033,Add Generator,"OnshoreWind",783743.36,39187.17,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2033,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2033,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2033,Add Generator,"TidalGenerator",645700815.00,86093.44,0.0,0.0,"TidalGenerator",200.00,1.080,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2034,Add Generator,"CommercialSolar",52041.11,10408.22,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2034,Add Generator,"DomesticSolar",5204.11,104.08,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2034,Add Generator,"OffshoreWind",1260498.82,63024.94,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2034,Add Generator,"PumpedStorage",2187370545.37,43747.41,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2034,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2034,Add Generator,"UtilitySolar",472161.36,7082.42,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2034,Add Generator,"OffshoreWind",1260498.82,63024.94,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2034,Add Generator,"Biomass",666998209.70,100049.73,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2034,Add Carbon Offset,"Forest",10000000.00,500000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Forest carbon offset project"
2034,Add Generator,"HydroDam",3137731737.44,62754.63,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2034,Add Generator,"CoalPlant",2846623624.84,213496.77,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2034,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2034,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2034,Add Generator,"CoalPlant",2846623624.84,213496.77,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2034,Add Generator,"Biomass",666998209.70,100049.73,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2034,Add Generator,"OnshoreWind",760231.06,38011.55,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2034,Add Generator,"BatteryStorage",193710244.50,3874204.89,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2034,Add Generator,"WaveEnergy",316478381.83,79119.60,0.0,0.0,"WaveEnergy",100.00,1.090,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2035,Add Generator,"OffshoreWind",1197473.88,59873.69,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2035,Add Generator,"Biomass",653658245.51,98048.74,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2035,Add Generator,"DomesticSolar",4839.82,96.80,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2035,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2036,Add Generator,"UtilitySolar",399637.38,5994.56,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2036,Add Generator,"UtilitySolar",399637.38,5994.56,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2036,Add Generator,"BatteryStorage",156905298.05,3138105.96,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2037,Add Generator,"WaveEnergy",215671155.82,53917.79,0.0,0.0,"WaveEnergy",100.00,1.120,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2037,Add Generator,"Biomass",627773378.99,94166.01,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2037,Add Generator,"OffshoreWind",1080720.18,54036.01,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2037,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2037,Add Generator,"Biomass",627773378.99,94166.01,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2037,Add Generator,"TidalGenerator",423644304.72,56485.91,0.0,0.0,"TidalGenerator",200.00,1.120,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2037,Add Generator,"CoalPlant",3202064437.14,240154.83,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2037,Add Generator,"BatteryStorage",141214768.24,2824295.36,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2037,Add Generator,"HydroDam",3185033435.59,63700.67,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2037,Add Generator,"TidalGenerator",423644304.72,56485.91,0.0,0.0,"TidalGenerator",200.00,1.120,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2037,Add Generator,"CoalPlant",3202064437.14,240154.83,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2037,Add Generator,"DomesticSolar",4185.96,83.72,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2037,Add Generator,"Nuclear",5634125150.66,281706.26,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2037,Add Generator,"BatteryStorage",141214768.24,2824295.36,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2038,Add Generator,"PumpedStorage",2276186560.87,45523.73,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2038,Add Generator,"UtilitySolar",338253.08,5073.80,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2038,Add Generator,"PumpedStorage",2276186560.87,45523.73,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2038,Add Generator,"GasCombinedCycle",1293606630.45,129360.66,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2038,Add Generator,"HydroDam",3200958602.77,64019.17,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2038,Add Generator,"UtilitySolar",338253.08,5073.80,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2038,Add Generator,"CommercialSolar",38929.46,7785.89,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2038,Add Generator,"WaveEnergy",189790617.12,47447.65,0.0,0.0,"WaveEnergy",100.00,1.130,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2038,Add Generator,"WaveEnergy",189790617.12,47447.65,0.0,0.0,"WaveEnergy",100.00,1.130,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2039,Add Carbon Offset,"Forest",10000000.00,500000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Forest carbon offset project"
2039,Add Generator,"PumpedStorage",2298948426.48,45978.97,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2040,Add Generator,"DomesticSolar",3367.01,67.34,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2040,Add Generator,"CommercialSolar",33670.09,6734.02,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2040,Add Generator,"CommercialSolar",33670.09,6734.02,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2040,Add Generator,"HydroDam",3233048212.76,64660.96,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2040,Add Generator,"GasPeaker",672934169.16,107669.47,0.0,0.0,"GasPeaker",400.00,1.000,700.00,100,25,"New Installation","Added new GasPeaker power generation capacity"
2040,Add Generator,"CommercialSolar",33670.09,6734.02,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2040,Add Generator,"DomesticSolar",3367.01,67.34,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2040,Add Generator,"OnshoreWind",633251.19,31662.56,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2040,Add Generator,"OffshoreWind",926582.46,46329.12,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2040,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2040,Add Generator,"DomesticSolar",3367.01,67.34,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2040,Add Generator,"HydroDam",3233048212.76,64660.96,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2040,Add Generator,"BatteryStorage",102945566.05,2058911.32,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2040,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2040,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2040,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2040,Add Generator,"OffshoreWind",926582.46,46329.12,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2041,Add Generator,"BatteryStorage",92651009.44,1853020.19,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2041,Add Generator,"OnshoreWind",614253.65,30712.68,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2041,Add Generator,"OnshoreWind",614253.65,30712.68,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2041,Add Generator,"HydroDam",3249213453.83,64984.27,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2041,Add Generator,"GasCombinedCycle",1372785705.09,137278.57,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2041,Add Generator,"BatteryStorage",92651009.44,1853020.19,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2041,Add Generator,"BatteryStorage",92651009.44,1853020.19,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2041,Add Generator,"CommercialSolar",31313.18,6262.64,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2041,Add Generator,"Nuclear",5862893224.62,293144.66,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2041,Add Generator,"HydroDam",3249213453.83,64984.27,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2041,Add Generator,"OnshoreWind",614253.65,30712.68,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2041,Add Generator,"OffshoreWind",880253.34,44012.67,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2042,Add Generator,"GasPeaker",700120709.60,112019.31,0.0,0.0,"GasPeaker",400.00,1.000,700.00,100,25,"New Installation","Added new GasPeaker power generation capacity"
2042,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2042,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2042,Add Generator,"PumpedStorage",2368608862.75,47372.18,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2042,Add Generator,"OffshoreWind",836240.67,41812.03,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
